时间点,房间ID,耗时,倍数,茶水费,基础银,基础分,房间下限,对局类型,玩家1,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家2,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家3,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,是否是不洗牌做牌,正式打牌时间,玩家1机器人版本,玩家2机器人版本,玩家3机器人版本,游戏开始时间
2025-05-26 17:01:02,188,66,192,24000,1500,1,70000,0,1109925,65,机器人,地主,64200,72200,128400,0,0,0,1109866,65,机器人,农民,-32100,74440,34340,0,0,0,1109892,65,机器人,农民,-32100,274969,234869,0,1,1,是,45,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748249996
2025-05-26 17:01:13,188,87,192,24000,1500,1,70000,0,1110055,65,机器人,地主,-81960,89960,0,0,1,1,1110170,65,机器人,农民,40980,169340,202320,0,0,0,1109716,65,机器人,农民,40980,74110,107090,0,0,0,是,71,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748249982
2025-05-26 17:01:53,188,56,24,24000,1500,1,70000,0,1110100,65,机器人,地主,231975,368184,592159,0,1,1,1109878,65,机器人,农民,-144000,241028,89028,0,1,1,1109797,65,机器人,农民,-87975,95975,0,0,0,0,是,48,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250057
2025-05-26 17:01:57,188,42,6,24000,1500,1,70000,0,1109892,65,机器人,地主,-72000,234869,154869,0,1,1,1109925,65,机器人,农民,36000,128400,156400,0,0,0,1110133,65,机器人,农民,36000,146220,174220,0,0,0,是,19,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250075
2025-05-26 17:02:17,188,54,192,24000,1500,1,70000,0,1109861,65,机器人,地主,65600,73600,131200,0,1,1,1109716,65,机器人,农民,-32800,107090,66290,0,0,0,1109692,65,机器人,农民,-32800,72020,31220,0,0,0,是,45,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250082
2025-05-26 17:02:51,188,19,3,0,1500,1,70000,0,1109715,65,机器人,地主,0,73160,73160,0,0,0,1109949,65,机器人,农民,0,175340,175340,0,0,0,1109861,65,机器人,农民,0,131200,131200,0,1,1,是,0,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250151
2025-05-26 17:02:54,188,49,24,24000,1500,1,70000,0,1110141,65,机器人,地主,66340,74340,132680,0,0,0,1110170,65,机器人,农民,-33170,202320,161150,0,0,0,1109878,65,机器人,农民,-33170,89028,47858,0,1,1,是,35,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250124
2025-05-26 17:03:05,188,54,24,24000,1500,1,70000,0,1109925,65,机器人,地主,-72000,156400,76400,0,0,0,1110100,65,机器人,农民,36000,592159,620159,0,1,1,1110133,65,机器人,农民,36000,174220,202220,0,0,0,是,39,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250130
2025-05-26 17:03:55,188,52,24,24000,1500,1,70000,0,1109949,65,机器人,地主,72000,175340,239340,0,0,0,1109861,65,机器人,农民,-36000,131200,87200,0,1,1,1109715,65,机器人,农民,-36000,73160,29160,0,0,0,是,28,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250181
2025-05-26 17:03:57,188,49,48,24000,1500,1,70000,0,1109671,65,机器人,地主,66100,74100,132200,0,1,1,1109723,65,机器人,农民,-33050,73760,32710,0,0,0,1109892,65,机器人,农民,-33050,154869,113819,0,1,1,是,39,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250188
2025-05-26 17:04:00,188,44,24,24000,1500,1,70000,0,1110141,65,机器人,地主,124680,132680,249360,0,0,0,1110133,65,机器人,农民,-62340,202220,131880,0,0,0,1110100,65,机器人,农民,-62340,620159,549819,0,1,1,是,37,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250196
2025-05-26 17:04:22,188,16,24,24000,1500,1,70000,0,1109892,65,机器人,地主,105818,113819,211637,0,1,1,1109949,65,机器人,农民,-52909,239340,178431,0,0,0,1109915,65,机器人,农民,-52909,195660,134751,0,0,0,是,4,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250245
2025-05-26 17:04:48,188,33,6,24000,1500,1,70000,0,1109729,65,机器人,地主,64690,72690,129380,0,1,1,1110133,65,机器人,农民,-32345,131880,91535,0,0,0,1109878,65,机器人,农民,-32345,74100,33755,0,1,1,是,17,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250254
2025-05-26 17:05:04,188,55,96,24000,1500,1,70000,0,1109861,65,机器人,地主,79200,87200,158400,0,1,1,1109925,65,机器人,农民,-39600,76400,28800,0,0,0,1110170,65,机器人,农民,-39600,161150,113550,0,0,0,是,47,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250246
2025-05-26 17:05:41,188,69,24,24000,1500,1,70000,0,1109892,65,机器人,地主,203636,211637,407273,0,1,1,1109949,65,机器人,农民,-101818,178431,68613,0,0,0,1109915,65,机器人,农民,-101818,134751,24933,0,0,0,是,56,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250271
2025-05-26 17:05:46,188,40,48,24000,1500,1,70000,0,1109816,65,机器人,地主,64590,72590,129180,0,0,0,1109729,65,机器人,农民,-32295,129380,89085,0,1,1,1110133,65,机器人,农民,-32295,91535,51240,0,0,0,是,26,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250305
2025-05-26 17:06:21,188,66,384,24000,1500,1,70000,0,1109861,65,机器人,地主,150400,158400,300800,0,1,1,1109992,65,机器人,农民,-75200,198470,115270,0,0,0,1110100,65,机器人,农民,-75200,549819,466619,0,1,1,是,43,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250314
2025-05-26 17:06:37,188,39,192,24000,1500,1,70000,0,1109816,65,机器人,地主,121180,129180,242360,0,0,0,1109729,65,机器人,农民,-60590,89085,20495,0,1,1,1109892,65,机器人,农民,-60590,407273,338683,0,1,1,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250358
2025-05-26 17:06:39,188,46,12,24000,1500,1,70000,0,1109957,65,机器人,地主,36000,71620,99620,0,1,1,1109866,65,机器人,农民,-18000,74890,48890,0,0,0,1109994,65,机器人,农民,-18000,107965,81965,0,0,0,是,36,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250352
2025-05-26 17:07:11,188,38,6,24000,1500,1,70000,0,1110100,65,机器人,地主,18000,466619,476619,0,1,1,1109797,65,机器人,农民,-9000,72930,55930,0,0,0,1109992,65,机器人,农民,-9000,115270,98270,0,0,0,是,23,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250392
2025-05-26 17:07:17,188,21,3,0,1500,1,70000,0,1109816,65,机器人,地主,0,242360,242360,0,0,0,1109813,65,机器人,农民,0,73600,73600,0,0,0,1110124,65,机器人,农民,0,195310,195310,0,1,1,是,0,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250415
2025-05-26 17:07:48,188,59,48,24000,1500,1,70000,0,1109892,65,机器人,地主,330682,338683,661365,0,1,1,1110120,65,机器人,农民,-165341,198890,25549,0,0,0,1109861,65,机器人,农民,-165341,300800,127459,0,1,1,是,50,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250408
2025-05-26 17:08:01,188,34,24,24000,1500,1,70000,0,1110124,65,机器人,地主,167620,195310,354930,0,1,1,1109994,65,机器人,农民,-73965,81965,0,0,0,0,1109816,65,机器人,农民,-93655,242360,140705,0,0,0,是,25,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250447
2025-05-26 17:08:10,188,48,12,24000,1500,1,70000,0,1109992,65,机器人,地主,90270,98270,180540,0,0,0,1110100,65,机器人,农民,-45135,476619,423484,0,1,1,1110170,65,机器人,农民,-45135,113550,60415,0,0,0,是,38,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250442
2025-05-26 17:08:49,188,48,48,24000,1500,1,70000,0,1109813,65,机器人,地主,65600,73600,131200,0,0,0,1109892,65,机器人,农民,-32800,661365,620565,0,1,1,1110036,65,机器人,农民,-32800,72920,32120,0,0,0,是,29,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250481
2025-05-26 17:09:08,188,48,96,24000,1500,1,70000,0,1110124,65,机器人,地主,252164,354930,599094,0,1,1,1109816,65,机器人,农民,-132705,140705,0,0,0,0,1109861,65,机器人,农民,-119459,127459,0,0,1,1,是,37,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250499
2025-05-26 17:09:25,188,62,96,24000,1500,1,70000,0,1110133,65,机器人,地主,64330,72330,128660,0,0,0,1110201,65,机器人,农民,-32165,73720,33555,0,0,0,1110100,65,机器人,农民,-32165,423484,383319,0,1,1,是,54,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250500
2025-05-26 17:09:47,188,46,24,24000,1500,1,70000,0,1109957,65,机器人,地主,91620,99620,183240,0,1,1,1109892,65,机器人,农民,-45810,620565,566755,0,1,1,1109798,65,机器人,农民,-45810,73100,19290,0,0,0,是,39,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250541
2025-05-26 17:10:23,188,65,96,24000,1500,1,70000,0,1110124,65,机器人,地主,313910,599094,905004,0,1,1,1109813,65,机器人,农民,-123200,131200,0,0,0,0,1109922,65,机器人,农民,-190710,198710,0,0,1,1,是,47,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250558
2025-05-26 17:10:34,188,59,192,24000,1500,1,70000,0,1110100,65,机器人,地主,-308319,383319,67000,0,1,1,1109768,65,机器人,农民,187659,198480,378139,0,0,0,1110133,65,机器人,农民,120660,128660,241320,0,0,0,是,51,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250575
2025-05-26 17:11:20,188,48,192,24000,1500,1,70000,0,1109720,65,机器人,地主,64680,72680,129360,0,1,1,1109994,65,机器人,农民,-32340,73600,33260,0,0,0,1109957,65,机器人,农民,-32340,183240,142900,0,1,1,是,41,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250632
2025-05-26 17:11:33,188,94,192,24000,1500,1,70000,0,1109915,65,机器人,地主,63990,71990,127980,0,0,0,1109892,65,机器人,农民,-31995,566755,526760,0,1,1,1109693,65,机器人,农民,-31995,72200,32205,0,0,0,是,86,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748250597
2025-05-26 17:11:48,188,61,48,24000,1500,1,70000,0,1110124,65,机器人,地主,144000,905004,1041004,0,1,1,1110133,65,机器人,农民,-72000,241320,161320,0,0,0,1109768,65,机器人,农民,-72000,378139,298139,0,0,0,是,54,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250647
2025-05-26 17:12:12,188,41,24,24000,1500,1,70000,0,1109715,65,机器人,地主,65210,73210,130420,0,0,0,1110141,65,机器人,农民,-32605,195700,155095,0,0,0,1109720,65,机器人,农民,-32605,129360,88755,0,1,1,是,34,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250690
2025-05-26 17:12:40,188,54,48,24000,1500,1,70000,0,1109892,65,机器人,地主,-254880,526760,263880,0,1,1,1109915,65,机器人,农民,119980,127980,239960,0,0,0,1109957,65,机器人,农民,134900,142900,269800,0,1,1,是,38,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250705
2025-05-26 17:13:18,188,78,96,24000,1500,1,70000,0,1110133,65,机器人,地主,-141200,161320,12120,0,0,0,1109705,65,机器人,农民,64540,72540,129080,0,0,0,1110124,65,机器人,农民,76660,1041004,1109664,0,1,1,是,64,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250720
2025-05-26 17:13:25,188,58,48,24000,1500,1,70000,0,1109720,65,机器人,地主,80754,88755,161509,0,1,1,1109715,65,机器人,农民,-40377,130420,82043,0,0,0,1110141,65,机器人,农民,-40377,155095,106718,0,0,0,是,36,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250747
2025-05-26 17:13:36,188,44,768,24000,1500,1,70000,0,1109915,65,机器人,地主,231960,239960,463920,0,0,0,1109892,65,机器人,农民,-115980,263880,139900,0,1,1,1109957,65,机器人,农民,-115980,269800,145820,0,1,1,是,33,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250771
2025-05-26 17:14:36,188,60,768,24000,1500,1,70000,0,1109720,65,机器人,地主,-153508,161509,1,0,1,1,1109705,65,机器人,农民,76754,129080,197834,0,0,0,1110124,65,机器人,农民,76754,1109664,1178418,0,1,1,是,50,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250815
2025-05-26 17:14:39,188,57,96,24000,1500,1,70000,0,1109671,65,机器人,地主,124200,132200,248400,0,1,1,1110201,65,机器人,农民,-62100,72720,2620,0,0,0,1109956,65,机器人,农民,-62100,74550,4450,0,1,1,是,47,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250821
2025-05-26 17:15:00,188,65,96,24000,1500,1,70000,0,1109892,65,机器人,地主,128010,139900,259910,0,1,1,1110133,65,机器人,农民,-62060,70060,0,0,0,0,1109915,65,机器人,农民,-65950,463920,389970,0,0,0,是,43,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250834
2025-05-26 17:15:27,188,36,24,24000,1500,1,70000,0,1109992,65,机器人,地主,72000,180540,244540,0,0,0,1109716,65,机器人,农民,-36000,70250,26250,0,0,0,1110124,65,机器人,农民,-36000,1178418,1134418,0,1,1,是,31,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250888
2025-05-26 17:15:33,188,45,12,24000,1500,1,70000,0,1109715,65,机器人,地主,74042,82043,148085,0,0,0,1109705,65,机器人,农民,-37021,197834,152813,0,0,0,1109922,65,机器人,农民,-37021,73360,28339,0,1,1,是,37,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748250887
2025-05-26 17:15:44,188,31,24,24000,1500,1,70000,0,1109892,65,机器人,地主,189025,259910,440935,0,1,1,1109957,65,机器人,农民,-125955,145820,11865,0,1,1,1109693,65,机器人,农民,-63070,71070,0,0,0,0,是,24,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250913
2025-05-26 17:16:06,188,25,24,24000,1500,1,70000,0,1109915,65,机器人,地主,288000,389970,669970,0,0,0,1109992,65,机器人,农民,-144000,244540,92540,0,0,0,1110124,65,机器人,农民,-144000,1134418,982418,0,1,1,是,5,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250940
2025-05-26 17:16:20,188,27,24,24000,1500,1,70000,0,1109813,65,机器人,地主,63880,71880,127760,0,0,0,1109994,65,机器人,农民,-31940,71710,31770,0,0,0,1109705,65,机器人,农民,-31940,152813,112873,0,0,0,是,18,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748250953
2025-05-26 17:16:47,188,58,48,24000,1500,1,70000,0,1110141,65,机器人,地主,-98718,106718,0,0,0,0,1110170,65,机器人,农民,49359,74850,116209,0,0,0,1109878,65,机器人,农民,49359,73280,114639,0,1,1,是,39,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748250949
2025-05-26 17:17:08,188,29,12,24000,1500,1,70000,0,1109793,65,机器人,地主,-65550,73550,0,0,0,0,1109705,65,机器人,农民,32775,112873,137648,0,0,0,1110124,65,机器人,农民,32775,982418,1007193,0,1,1,是,22,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748250999
2025-05-26 17:17:21,188,23,3,0,1500,1,70000,0,1109723,65,机器人,地主,0,74480,74480,0,0,0,1110170,65,机器人,农民,0,116209,116209,0,0,0,1109797,65,机器人,农民,0,74440,74440,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748251017
2025-05-26 17:17:24,188,67,96,24000,1500,1,70000,0,1109915,65,机器人,地主,415525,669970,1077495,0,0,0,1109892,65,机器人,农民,-330985,440935,101950,0,1,1,1109992,65,机器人,农民,-84540,92540,0,0,0,0,是,49,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748250977
2025-05-26 17:18:08,188,49,192,24000,1500,1,70000,0,1109878,65,机器人,地主,-106638,114639,1,0,1,1,1110124,65,机器人,农民,53319,1007193,1052512,0,1,1,1109798,65,机器人,农民,53319,71570,116889,0,0,0,是,31,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251039
2025-05-26 17:18:28,188,54,48,24000,1500,1,70000,0,1109892,65,机器人,地主,93950,101950,187900,0,1,1,1109797,65,机器人,农民,-46975,74440,19465,0,0,0,1110170,65,机器人,农民,-46975,116209,61234,0,0,0,是,47,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251053
2025-05-26 17:18:31,188,56,48,24000,1500,1,70000,0,1109915,65,机器人,地主,-144000,1077495,925495,0,0,0,1109705,65,机器人,农民,72000,137648,201648,0,0,0,1109813,65,机器人,农民,72000,127760,191760,0,0,0,是,48,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251054
2025-05-26 17:19:08,188,49,24,24000,1500,1,70000,0,1109886,65,机器人,地主,64070,72070,128140,0,0,0,1109798,65,机器人,农民,-32035,116889,76854,0,0,0,1110124,65,机器人,农民,-32035,1052512,1012477,0,1,1,是,34,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748251098
2025-05-26 17:19:10,188,21,3,0,1500,1,70000,0,1109693,65,机器人,地主,0,73510,73510,0,0,0,1110133,65,机器人,农民,0,74280,74280,0,0,0,1109716,65,机器人,农民,0,73570,73570,0,0,0,是,0,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251129
2025-05-26 17:19:39,188,59,24,24000,1500,1,70000,0,1110055,65,机器人,地主,63640,71640,127280,0,1,1,1109813,65,机器人,农民,-31820,191760,151940,0,0,0,1109892,65,机器人,农民,-31820,187900,148080,0,1,1,是,49,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251119
2025-05-26 17:19:55,188,33,12,24000,1500,1,70000,0,1109886,65,机器人,地主,72000,128140,192140,0,0,0,1109705,65,机器人,农民,-36000,201648,157648,0,0,0,1109716,65,机器人,农民,-36000,73570,29570,0,0,0,是,23,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748251162
2025-05-26 17:19:57,188,32,12,24000,1500,1,70000,0,1110133,65,机器人,地主,66280,74280,132560,0,0,0,1109798,65,机器人,农民,-33140,76854,35714,0,0,0,1109693,65,机器人,农民,-33140,73510,32370,0,0,0,是,24,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748251163
2025-05-26 17:20:30,188,41,192,24000,1500,1,70000,0,1109866,65,机器人,地主,65240,73240,130480,0,0,0,1109813,65,机器人,农民,-32620,151940,111320,0,0,0,1109892,65,机器人,农民,-32620,148080,107460,0,1,1,是,34,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251189
2025-05-26 17:20:32,188,26,6,24000,1500,1,70000,0,1109723,65,机器人,地主,66480,74480,132960,0,0,0,1110055,65,机器人,农民,-33240,127280,86040,0,1,1,1109886,65,机器人,农民,-33240,192140,150900,0,0,0,是,17,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748251205
2025-05-26 17:21:30,188,49,192,24000,1500,1,70000,0,1109705,65,机器人,地主,149648,157648,299296,0,0,0,1109723,65,机器人,农民,-74824,132960,50136,0,0,0,1109892,65,机器人,农民,-74824,107460,24636,0,1,1,是,40,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251240
2025-05-26 17:21:30,188,45,96,24000,1500,1,70000,0,1109866,65,机器人,地主,122480,130480,244960,0,0,0,1110055,65,机器人,农民,-61240,86040,16800,0,1,1,1109768,65,机器人,农民,-61240,197210,127970,0,0,0,是,37,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748251244
2025-05-26 17:21:42,188,88,48,24000,1500,1,70000,0,1110036,65,机器人,地主,-62310,70310,0,0,0,0,1109957,65,机器人,农民,31155,71490,94645,0,1,1,1110133,65,机器人,农民,31155,132560,155715,0,0,0,是,80,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251213
2025-05-26 17:22:25,188,44,24,24000,1500,1,70000,0,1109866,65,机器人,地主,181440,244960,418400,0,0,0,1109768,65,机器人,农民,-118480,127970,1490,0,0,0,1109793,65,机器人,农民,-62960,70960,0,0,0,0,是,20,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251300
2025-05-26 17:22:39,188,56,96,24000,1500,1,70000,0,1109886,65,机器人,地主,-138000,150900,4900,0,0,0,1109720,65,机器人,农民,66550,74550,133100,0,1,1,1109705,65,机器人,农民,71450,299296,362746,0,0,0,是,37,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251300
2025-05-26 17:22:46,188,50,192,24000,1500,1,70000,0,1109715,65,机器人,地主,134762,148085,274847,0,0,0,1110220,65,机器人,农民,-64720,72720,0,0,0,0,1110133,65,机器人,农民,-70042,155715,77673,0,0,0,是,41,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251315
2025-05-26 17:23:16,188,38,192,24000,1500,1,70000,0,1109692,65,机器人,地主,65170,73170,130340,0,0,0,1109957,65,机器人,农民,-32585,94645,54060,0,1,1,1109949,65,机器人,农民,-32585,73980,33395,0,0,0,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251357
2025-05-26 17:23:44,188,54,96,24000,1500,1,70000,0,1109866,65,机器人,地主,189360,418400,599760,0,0,0,1109720,65,机器人,农民,-125100,133100,0,0,1,1,1110100,65,机器人,农民,-64260,72260,0,0,1,1,是,46,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251369
2025-05-26 17:24:13,188,44,96,24000,1500,1,70000,0,1109705,65,机器人,地主,128110,362746,482856,0,0,0,1109992,65,机器人,农民,-62910,70910,0,0,0,0,1110170,65,机器人,农民,-65200,73200,0,0,0,0,是,36,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251408
2025-05-26 17:24:19,188,24,12,24000,1500,1,70000,0,1109866,65,机器人,地主,36000,599760,627760,0,0,0,1109692,65,机器人,农民,-18000,130340,104340,0,0,0,1109878,65,机器人,农民,-18000,72320,46320,0,1,1,是,15,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251434
2025-05-26 17:24:49,188,111,24,24000,1500,1,70000,0,1109715,65,机器人,地主,-135573,274847,131274,0,0,0,1109922,65,机器人,农民,65900,73900,131800,0,1,1,1110133,65,机器人,农民,69673,77673,139346,0,0,0,是,103,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748251377
2025-05-26 17:25:03,188,32,24,24000,1500,1,70000,0,1109692,65,机器人,地主,72000,104340,168340,0,0,0,1109866,65,机器人,农民,-36000,627760,583760,0,0,0,1109813,65,机器人,农民,-36000,111320,67320,0,0,0,是,25,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251471
2025-05-26 17:25:07,188,42,96,24000,1500,1,70000,0,1109705,65,机器人,地主,127000,482856,601856,0,0,0,1109768,65,机器人,农民,-62020,70020,0,0,0,0,1110201,65,机器人,农民,-64980,72980,0,0,0,0,是,32,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251465
2025-05-26 17:25:30,188,24,3,0,1500,1,70000,0,1109922,65,机器人,地主,0,131800,131800,0,1,1,1110133,65,机器人,农民,0,139346,139346,0,0,0,1109715,65,机器人,农民,0,131274,131274,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748251505
2025-05-26 17:25:30,188,18,24,24000,1500,1,70000,0,1109816,65,机器人,地主,66280,74280,132560,0,0,0,1109692,65,机器人,农民,-33140,168340,127200,0,0,0,1109785,65,机器人,农民,-33140,70970,29830,0,0,0,是,6,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748251512
2025-05-26 17:26:07,188,46,24,24000,1500,1,70000,0,1109925,65,机器人,地主,64770,72770,129540,0,0,0,1109994,65,机器人,农民,-32385,70990,30605,0,0,0,1109705,65,机器人,农民,-32385,601856,561471,0,0,0,是,36,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748251521
2025-05-26 17:26:31,188,45,48,24000,1500,1,70000,0,1109816,65,机器人,地主,124560,132560,249120,0,0,0,1110133,65,机器人,农民,-62280,139346,69066,0,0,0,1109797,65,机器人,农民,-62280,74580,4300,0,0,0,是,39,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748251544
2025-05-26 17:27:01,188,78,192,24000,1500,1,70000,0,1109692,65,机器人,地主,-119200,127200,0,0,0,0,1109861,65,机器人,农民,59600,71820,123420,0,1,1,1109715,65,机器人,农民,59600,131274,182874,0,0,0,是,71,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748251543
2025-05-26 17:27:02,188,22,3,0,1500,1,70000,0,1110036,65,机器人,地主,0,74920,74920,0,0,0,1110115,65,机器人,农民,0,73790,73790,0,1,1,1110100,65,机器人,农民,0,73220,73220,0,1,1,是,0,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748251599
2025-05-26 17:27:25,188,62,192,24000,1500,1,70000,0,1109705,65,机器人,地主,245340,561471,798811,0,0,0,1109922,65,机器人,农民,-123800,131800,0,0,1,1,1109925,65,机器人,农民,-121540,129540,0,0,0,0,是,47,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748251582
2025-05-26 17:27:37,188,22,6,24000,1500,1,70000,0,1109715,65,机器人,地主,72000,182874,246874,0,0,0,1110115,65,机器人,农民,-36000,73790,29790,0,1,1,1110120,65,机器人,农民,-36000,73310,29310,0,0,0,是,6,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748251633
